Koordinatensystem : Lambert konform konisch
Rechtswert        : 4179500 Meter
Hochwert          : 2403500 Meter
Hoehenlage        : 404 Meter ueber NN
Erstellung des Datensatzes im Mai 2016

Art des TRY       : mittleres Jahr
Bezugszeitraum    : 1995-2012
Datenbasis        : Beobachtungsdaten Zeitraum 1995-2012

Format: (i7,1x,i7,1x,i2,1x,i2,1x,i2,1x,f5.1,1x,i4,1x,3i,1x,f4.1,1x,i1,1x,f4.1,1x,i3,1x,i4,1x,i4,1x,i3,1x,i4,2x,i1)

Reihenfolge der Parameter:
RW Rechtswert                                                    [m]       {3670500;3671500..4389500}
HW Hochwert                                                      [m]       {2242500;2243500..3179500}
MM Monat                                                                   {1..12}
DD Tag                                                                     {1..28,30,31}
HH Stunde (MEZ)                                                            {1..24}
t  Lufttemperatur in 2m Hoehe ueber Grund                        [GradC]
p  Luftdruck in Standorthoehe                                    [hPa]
WR Windrichtung in 10 m Hoehe ueber Grund                        [Grad]    {0..360;999}
WG Windgeschwindigkeit in 10 m Hoehe ueber Grund                 [m/s]
N  Bedeckungsgrad                                                [Achtel]  {0..8;9}
x  Wasserdampfgehalt, Mischungsverhaeltnis                       [g/kg]
RF Relative Feuchte in 2 m Hoehe ueber Grund                     [Prozent] {1..100}
B  Direkte Sonnenbestrahlungsstaerke (horiz. Ebene)              [W/m^2]   abwaerts gerichtet: positiv
D  Diffuse Sonnenbetrahlungsstaerke (horiz. Ebene)               [W/m^2]   abwaerts gerichtet: positiv
A  Bestrahlungsstaerke d. atm. Waermestrahlung (horiz. Ebene)    [W/m^2]   abwaerts gerichtet: positiv
E  Bestrahlungsstaerke d. terr. Waermestrahlung                  [W/m^2]   aufwaerts gerichtet: negativ
IL Qualitaetsbit bezueglich der Auswahlkriterien                           {0;1;2;3;4}


     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
4179500 2403500 11 24 15   8.3  972 270  9.1 8  5.8  80    0   19 329 -355  2
4179500 2403500 11 24 16   8.4  973 270 10.2 8  5.9  83    0    7 327 -354  2
4179500 2403500 11 24 17   5.4  972 310  7.3 8  5.6  86    0    1 320 -350  2
4179500 2403500 11 24 18   5.0  974 320  6.8 7  5.0  88    0    0 307 -343  2
4179500 2403500 11 24 19   4.3  976 300  4.0 7  4.7  86    0    0 299 -336  2
4179500 2403500 11 24 20   3.8  977 270  3.1 6  4.6  87    0    0 292 -330  2
4179500 2403500 11 24 21   3.8  978 300  1.8 5  4.6  88    0    0 280 -324  2
4179500 2403500 11 24 22   1.9  979 270  1.9 3  4.2  86    0    0 260 -321  2
4179500 2403500 11 24 23   0.4  980 346  2.5 3  3.8  88    0    0 242 -320  2
4179500 2403500 11 24 24  -0.1  980 300  2.2 2  3.6  92    0    0 234 -319  2
4179500 2403500 11 25  1  -1.0  980 300  2.8 2  3.5  93    0    0 227 -318  2
4179500 2403500 11 25  2  -0.6  981 250  2.2 1  3.5  94    0    0 220 -316  2
4179500 2403500 11 25  3  -1.4  981 300  1.7 0  3.4  94    0    0 209 -314  2
4179500 2403500 11 25  4  -2.0  982 320  1.2 2  3.2  94    0    0 210 -312  2
4179500 2403500 11 25  5  -2.1  982 280  1.2 3  3.2  94    0    0 225 -311  2
4179500 2403500 11 25  6  -2.7  982 300  1.5 1  3.1  95    0    0 218 -310  2
4179500 2403500 11 25  7  -2.7  983 360  0.6 0  3.0  95    0    0 200 -309  2
4179500 2403500 11 25  8  -3.1  984 320  1.3 1  3.0  95    0    3 201 -307  2
4179500 2403500 11 25  9  -3.0  984 290  1.2 1  3.0  95   63   23 205 -306  2
4179500 2403500 11 25 10   0.5  985 270  1.3 1  3.4  96  169   34 211 -307  2
4179500 2403500 11 25 11   1.8  986 320  1.8 1  3.9  91  240   49 219 -310  2
4179500 2403500 11 25 12   2.7  986 190  1.5 2  3.8  82  229   74 227 -313  2
4179500 2403500 11 25 13   3.9  985 100  1.3 3  3.6  72  193   99 240 -316  2
4179500 2403500 11 25 14   3.9  984 270  1.4 1  3.3  65  225   51 236 -317  2
4179500 2403500 11 25 15   4.2  984 290  1.2 1  3.3  63  142   48 226 -317  2
4179500 2403500 11 25 16   1.9  984  60  1.6 2  3.3  68   39   37 228 -316  2
4179500 2403500 11 25 17  -0.1  984  40  1.7 1  3.2  77    0    6 223 -313  2
4179500 2403500 11 25 18  -1.0  984 250  0.9 1  3.2  85    0    0 214 -309  2
4179500 2403500 11 25 19  -1.6  984 200  1.4 1  3.2  90    0    0 212 -306  2
4179500 2403500 11 25 20  -2.5  984 160  1.1 1  3.1  92    0    0 209 -303  2
4179500 2403500 11 25 21  -2.6  984 330  1.1 1  3.0  92    0    0 207 -301  2
4179500 2403500 11 25 22  -3.2  984   4  1.4 0  2.9  93    0    0 201 -299  2
4179500 2403500 11 25 23  -3.7  984 360  0.6 0  2.8  94    0    0 195 -297  2
4179500 2403500 11 25 24  -4.3  984  60  0.3 0  2.7  93    0    0 193 -296  2
4179500 2403500 11 26  1  -4.8  983  72  0.8 0  2.6  94    0    0 191 -295  2
4179500 2403500 11 26  2  -5.1  983  50  0.9 2  2.6  95    0    0 198 -295  2
4179500 2403500 11 26  3  -4.9  983 120  1.9 4  2.6  95    0    0 215 -295  2
4179500 2403500 11 26  4  -4.7  983 100  1.3 7  2.6  95    0    0 237 -295  2
4179500 2403500 11 26  5  -4.3  983  90  2.0 8  2.7  95    0    0 256 -295  2
4179500 2403500 11 26  6  -3.5  983 110  1.9 3  2.8  95    0    0 241 -295  2
4179500 2403500 11 26  7  -3.6  983 100  2.8 2  2.8  94    0    0 215 -294  2
4179500 2403500 11 26  8  -3.9  982 100  2.4 1  2.7  93    0    2 206 -293  2
4179500 2403500 11 26  9  -4.0  982  75  1.1 1  2.7  93   47   34 200 -294  2
4179500 2403500 11 26 10  -1.5  982 100  2.4 1  2.9  91  130   64 204 -297  2
4179500 2403500 11 26 11   0.7  981 120  2.8 1  3.0  79  205   80 210 -304  2
4179500 2403500 11 26 12   2.3  982 110  3.9 1  2.7  62  246   88 213 -311  2
4179500 2403500 11 26 13   3.4  981 120  3.3 1  2.6  54  246   90 216 -316  2
4179500 2403500 11 26 14   3.9  980  98  2.9 1  2.6  52  204   86 218 -318  2
4179500 2403500 11 26 15   4.3  979 120  2.3 1  2.6  50  120   72 219 -318  2
4179500 2403500 11 26 16   2.9  979 100  1.7 1  2.7  54   36   42 220 -317  2
4179500 2403500 11 26 17   0.2  979  50  1.0 1  2.9  66    0    7 214 -312  2
4179500 2403500 11 26 18  -1.2  979  71  1.0 1  3.0  78    0    0 208 -308  2
4179500 2403500 11 26 19  -2.0  978   0  0.5 1  2.9  84    0    0 208 -304  2
4179500 2403500 11 26 20  -2.6  979  36  0.5 1  2.9  87    0    0 208 -302  2
4179500 2403500 11 26 21  -3.2  979   0  0.3 1  2.8  89    0    0 208 -301  2
4179500 2403500 11 26 22  -3.7  979   0  0.5 0  2.8  91    0    0 201 -299  2
4179500 2403500 11 26 23  -4.0  979 192  0.6 0  2.7  91    0    0 195 -298  2
4179500 2403500 11 26 24  -4.2  979 230  0.8 0  2.7  92    0    0 193 -297  2
4179500 2403500 11 27  1  -4.6  978 233  0.7 4  2.6  93    0    0 204 -298  2
4179500 2403500 11 27  2  -5.1  978 247  1.1 4  2.5  92    0    0 216 -299  2
4179500 2403500 11 27  3  -5.2  978 242  1.8 5  2.5  93    0    0 217 -300  2
4179500 2403500 11 27  4  -5.6  978 300  1.3 4  2.4  92    0    0 215 -301  2
4179500 2403500 11 27  5  -5.8  978 260  1.1 3  2.4  92    0    0 203 -301  2
4179500 2403500 11 27  6  -6.2  978 290  1.4 3  2.3  92    0    0 195 -302  2
4179500 2403500 11 27  7  -5.5  978 263  1.1 4  2.3  92    0    0 199 -303  2
4179500 2403500 11 27  8  -5.1  978 290  1.4 6  2.5  93    0    1 218 -303  2
4179500 2403500 11 27  9  -4.3  978 360  1.0 4  2.6  95   34   35 219 -305  2
4179500 2403500 11 27 10  -3.0  979 240  1.5 5  2.9  96   83   82 215 -308  2
4179500 2403500 11 27 11  -2.5  978 262  2.0 5  3.1  96  102  130 224 -314  2
4179500 2403500 11 27 12  -1.6  978 277  1.9 5  3.2  96  141  146 227 -320  2
4179500 2403500 11 27 13   2.1  978 240  1.8 3  3.7  93  153  143 221 -326  2
4179500 2403500 11 27 14   4.0  977 260  2.1 5  4.1  84   84  143 229 -330  2
4179500 2403500 11 27 15   3.5  977 269  2.4 6  4.2  81   26  100 253 -329  2
4179500 2403500 11 27 16   2.7  976 239  2.1 6  4.1  84    5   46 259 -328  2
4179500 2403500 11 27 17   2.5  976 236  2.3 7  4.0  84    0    0 267 -328  2
4179500 2403500 11 27 18   2.2  976 233  1.9 7  4.0  86    0    0 274 -330  2
4179500 2403500 11 27 19   1.8  976 256  1.2 7  4.0  87    0    0 275 -329  2
4179500 2403500 11 27 20   1.5  976 250  1.3 8  3.9  89    0    0 284 -327  2
4179500 2403500 11 27 21   1.3  976 259  1.9 6  4.0  91    0    0 276 -325  2
4179500 2403500 11 27 22   0.7  976 274  1.8 7  3.9  92    0    0 268 -326  2
4179500 2403500 11 27 23  -0.4  976 271  1.1 7  3.7  92    0    0 277 -327  2
4179500 2403500 11 27 24  -0.8  977 290  1.7 6  3.5  93    0    0 270 -328  2
4179500 2403500 11 28  1  -0.3  977 280  1.3 7  3.6  95    0    0 273 -328  2
4179500 2403500 11 28  2   0.7  977 360  1.1 8  3.8  95    0    0 293 -330  2
4179500 2403500 11 28  3   0.3  976 233  1.3 7  3.9  95    0    0 295 -332  2
4179500 2403500 11 28  4   0.7  976 228  1.4 7  3.9  95    0    0 289 -333  2
4179500 2403500 11 28  5   0.9  976 236  1.6 6  4.0  95    0    0 284 -334  2
4179500 2403500 11 28  6   1.1  976 252  1.9 7  4.0  95    0    0 287 -336  2
4179500 2403500 11 28  7   1.4  976 265  1.9 8  4.1  95    0    0 304 -338  2
4179500 2403500 11 28  8   1.9  976 245  2.2 8  4.2  95    0    0 315 -340  2
4179500 2403500 11 28  9   2.0  976 257  2.0 8  4.3  96   10   43 317 -341  2
4179500 2403500 11 28 10   3.9  976 262  1.9 5  4.7  96    3   81 298 -342  2
4179500 2403500 11 28 11   4.2  977 259  2.0 7  5.1  96    0   56 296 -346  2
4179500 2403500 11 28 12   4.6  977 266  2.2 8  5.2  96    0   46 320 -352  2
4179500 2403500 11 28 13   5.7  976 260  4.1 7  5.3  94    0   44 322 -354  2
4179500 2403500 11 28 14   6.3  976 270  5.2 8  5.5  90    0   34 325 -353  2
4179500 2403500 11 28 15   6.1  976 280  4.8 8  5.5  90    0   21 331 -352  2
4179500 2403500 11 28 16   5.7  976 297  4.0 8  5.5  92    0   13 329 -350  2
4179500 2403500 11 28 17   4.9  976 280  3.0 7  5.4  93    0    0 318 -345  2
4179500 2403500 11 28 18   5.0  977 280  2.9 8  5.3  94    0    0 316 -341  2
4179500 2403500 11 28 19   4.3  977 280  1.5 8  5.1  93    0    0 320 -341  2
4179500 2403500 11 28 20   4.0  977 230  0.8 8  4.9  93    0    0 317 -340  2
4179500 2403500 11 28 21   3.9  977 211  1.4 8  4.9  94    0    0 315 -339  2
4179500 2403500 11 28 22   4.2  977 120  0.8 7  5.0  95    0    0 307 -338  2
4179500 2403500 11 28 23   3.3  977 100  1.0 7  4.9  95    0    0 298 -338  2
4179500 2403500 11 28 24   3.4  975 208  1.0 8  4.7  95    0    0 304 -337  2
4179500 2403500 11 29  1   2.8  975  70  1.0 7  4.7  95    0    0 303 -337  2
4179500 2403500 11 29  2   2.8  975  80  1.5 6  4.6  96    0    0 286 -338  2
4179500 2403500 11 29  3   2.1  974  90  1.6 4  4.5  96    0    0 261 -338  2
4179500 2403500 11 29  4   0.9  974  80  1.5 2  4.2  95    0    0 226 -337  2
4179500 2403500 11 29  5   0.5  974  90  1.2 1  4.0  95    0    0 203 -336  2
4179500 2403500 11 29  6   0.6  973  90  1.0 6  3.9  96    0    0 232 -336  2
4179500 2403500 11 29  7  -0.5  973 100  1.6 6  3.8  96    0    0 269 -336  2
4179500 2403500 11 29  8  -0.3  972 110  1.8 7  3.7  96    0    0 276 -336  2
4179500 2403500 11 29  9  -0.6  972 330  0.7 5  3.7  96    7   42 269 -336  2
4179500 2403500 11 29 10   0.4  972 140  1.0 4  3.8  96   23  115 250 -338  2
4179500 2403500 11 29 11   3.1  971 140  1.5 6  4.3  96   34  170 265 -342  2
4179500 2403500 11 29 12   4.0  971 120  2.2 6  4.7  92   40  199 286 -348  2
4179500 2403500 11 29 13   5.4  970 120  2.1 6  4.7  86   35  194 292 -353  2
4179500 2403500 11 29 14   5.5  969 100  2.1 6  4.9  84   29  168 299 -354  2
4179500 2403500 11 29 15   4.9  968  90  1.9 7  5.0  87    8  106 307 -352  2
4179500 2403500 11 29 16   3.8  968 100  2.5 8  5.0  92    0   39 317 -349  2
4179500 2403500 11 29 17   3.2  967 130  2.5 5  4.8  94    0    2 305 -346  2
4179500 2403500 11 29 18   2.8  967 150  1.6 7  4.7  95    0    0 299 -343  2
4179500 2403500 11 29 19   2.5  967 140  1.8 8  4.6  96    0    0 313 -342  2
4179500 2403500 11 29 20   2.5  967 265  1.9 8  4.6  96    0    0 319 -341  2
4179500 2403500 11 29 21   2.1  967 140  1.8 8  4.5  96    0    0 318 -341  2
4179500 2403500 11 29 22   2.0  967 150  1.1 8  4.4  96    0    0 317 -340  2
4179500 2403500 11 29 23   1.7  967 297  1.1 8  4.3  95    0    0 317 -339  2
4179500 2403500 11 29 24   1.1  967 234  1.0 7  4.2  95    0    0 309 -339  2
4179500 2403500 11 30  1   0.9  966 276  1.1 7  4.1  95    0    0 303 -338  2
4179500 2403500 11 30  2   0.8  966  90  1.6 7  4.1  96    0    0 302 -338  2
4179500 2403500 11 30  3   1.2  966  90  1.7 7  4.1  96    0    0 302 -338  2
4179500 2403500 11 30  4   1.6  967  90  1.7 8  4.2  96    0    0 309 -337  2
4179500 2403500 11 30  5   1.5  966 100  1.3 6  4.3  96    0    0 305 -337  2
4179500 2403500 11 30  6   0.4  966  91  0.7 8  4.1  95    0    0 302 -337  2
4179500 2403500 11 30  7   0.6  965 110  0.8 7  3.9  95    0    0 305 -336  2
4179500 2403500 11 30  8   0.7  965 300  1.2 8  4.0  96    0    0 306 -336  2
4179500 2403500 11 30  9   1.1  966 350  0.8 8  4.1  96    0   17 310 -336  2
4179500 2403500 11 30 10   2.4  968   0  0.6 8  4.3  96    0   43 311 -338  2
4179500 2403500 11 30 11   2.7  968   0  0.8 7  4.6  96    3   88 307 -342  2
4179500 2403500 11 30 12   3.7  968  90  1.3 7  4.7  94   10  111 303 -346  2
4179500 2403500 11 30 13   5.0  968  90  2.3 8  5.0  91    0   95 311 -349  2
4179500 2403500 11 30 14   5.3  967  80  2.9 8  5.1  88   10   94 318 -349  2
4179500 2403500 11 30 15   5.2  967  60  2.5 6  5.1  88   45   60 308 -347  2
4179500 2403500 11 30 16   5.0  967  10  2.0 7  5.1  88   31   24 302 -343  2
4179500 2403500 11 30 17   4.2  967  60  3.1 5  5.0  90    0    4 294 -340  2
4179500 2403500 11 30 18   3.2  967  80  2.4 5  4.7  91    0    0 279 -336  2
4179500 2403500 11 30 19   2.4  968  70  2.8 7  4.5  92    0    0 286 -332  2
4179500 2403500 11 30 20   2.4  968  60  4.4 6  4.5  94    0    0 290 -329  2
4179500 2403500 11 30 21   2.2  968  70  4.7 2  4.4  95    0    0 263 -326  2
4179500 2403500 11 30 22   2.7  968  80  5.3 7  4.4  94    0    0 268 -323  2
4179500 2403500 11 30 23   3.3  968  90  5.1 7  4.5  92    0    0 297 -322  2
4179500 2403500 11 30 24   3.7  968  90  5.7 6  4.5  89    0    0 292 -322  2
4179500 2403500 12  1  1   3.8  968  90  5.5 7  4.5  87    0    0 293 -321  2
4179500 2403500 12  1  2   4.1  967 100  6.5 6  4.4  84    0    0 294 -321  2
4179500 2403500 12  1  3   3.7  967 100  7.0 7  4.3  82    0    0 295 -320  2
4179500 2403500 12  1  4   3.4  967  90  7.5 8  4.2  82    0    0 304 -320  2
4179500 2403500 12  1  5   3.3  966 100  7.8 7  4.1  82    0    0 304 -319  2
4179500 2403500 12  1  6   3.3  966 100  8.1 7  4.1  82    0    0 299 -320  2
4179500 2403500 12  1  7   3.1  966 100  8.6 6  4.1  82    0    0 294 -320  2
4179500 2403500 12  1  8   3.0  965  90  7.9 7  4.1  83    0    0 294 -319  2
4179500 2403500 12  1  9   3.1  965 100  7.2 7  4.1  84   10   23 300 -319  2
4179500 2403500 12  1 10   3.2  965 100  7.4 6  4.2  84   15   59 295 -320  2
4179500 2403500 12  1 11   3.7  965  90  6.9 6  4.3  84    0   83 291 -321  2
4179500 2403500 12  1 12   3.6  964 110  7.6 6  4.3  84    0   93 292 -325  2
4179500 2403500 12  1 13   3.2  963 110  7.1 7  4.3  85    5   97 297 -330  2
4179500 2403500 12  1 14   3.4  962 100  5.9 7  4.3  84    0   82 302 -334  2
4179500 2403500 12  1 15   3.6  962  90  5.5 7  4.3  84    0   65 304 -335  2
4179500 2403500 12  1 16   3.1  961  90  4.4 3  4.3  86   30   21 283 -332  2
4179500 2403500 12  1 17   2.4  961  80  4.0 1  4.3  87    0    4 252 -328  2
4179500 2403500 12  1 18   3.0  961  90  5.3 1  4.3  88    0    0 241 -324  2
4179500 2403500 12  1 19   2.9  961 100  2.6 4  4.3  88    0    0 256 -322  2
4179500 2403500 12  1 20   2.0  961  89  2.8 4  4.3  90    0    0 270 -321  2
4179500 2403500 12  1 21   2.2  961 300  2.2 3  4.3  92    0    0 264 -320  2
4179500 2403500 12  1 22   1.8  962 250  1.8 5  4.3  92    0    0 269 -320  2
4179500 2403500 12  1 23   1.1  962  70  3.2 5  4.1  92    0    0 276 -320  2
4179500 2403500 12  1 24   0.7  962 310  1.7 5  4.0  93    0    0 273 -320  2
4179500 2403500 12  2  1   1.4  962 300  1.4 8  4.2  94    0    0 306 -318  2
4179500 2403500 12  2  2   1.5  962  60  1.5 8  4.2  94    0    0 307 -318  2
4179500 2403500 12  2  3   1.7  962 310  1.2 8  4.2  94    0    0 308 -317  2
4179500 2403500 12  2  4   1.9  962 100  1.4 8  4.3  94    0    0 308 -317  2
4179500 2403500 12  2  5   2.3  962  80  1.9 8  4.4  94    0    0 309 -317  2
4179500 2403500 12  2  6   2.6  962 280  1.4 8  4.5  93    0    0 310 -316  2
4179500 2403500 12  2  7   2.7  962  40  1.4 8  4.4  92    0    0 310 -315  2
4179500 2403500 12  2  8   2.7  963 140  1.2 8  4.4  90    0    0 309 -314  2
4179500 2403500 12  2  9   2.7  963 120  2.2 8  4.3  90    0    5 309 -314  2
4179500 2403500 12  2 10   2.9  963 110  2.4 8  4.3  88    0   38 309 -316  2
4179500 2403500 12  2 11   3.1  963 110  2.5 7  4.2  85    0   91 303 -319  2
4179500 2403500 12  2 12   2.8  963  80  1.7 7  4.2  85    2  119 298 -323  2
4179500 2403500 12  2 13   3.3  963 350  1.4 6  4.2  85    8  147 292 -328  2
4179500 2403500 12  2 14   3.3  962 110  1.9 7  4.2  84    2  108 292 -329  2
4179500 2403500 12  2 15   3.4  962 120  2.5 8  4.2  83    0   74 302 -329  2
4179500 2403500 12  2 16   3.0  962 140  1.6 7  4.2  84    0   34 300 -327  2
4179500 2403500 12  2 17   2.6  962 110  1.4 7  4.2  86    0    1 294 -323  2
4179500 2403500 12  2 18   1.8  962 240  1.2 7  4.1  87    0    0 292 -320  2
4179500 2403500 12  2 19   1.6  962 250  1.9 6  4.1  90    0    0 284 -319  2
4179500 2403500 12  2 20   1.4  963 220  1.0 6  4.1  93    0    0 278 -317  2
4179500 2403500 12  2 21   1.0  962 220  1.6 4  4.1  94    0    0 267 -316  2
4179500 2403500 12  2 22   1.1  963 220  1.2 8  4.1  95    0    0 276 -315  2
4179500 2403500 12  2 23   1.0  963  10  1.1 8  4.1  95    0    0 296 -315  2
4179500 2403500 12  2 24   0.6  964  20  1.0 6  4.1  96    0    0 286 -315  2
4179500 2403500 12  3  1   0.5  964  50  1.1 6  4.0  96    0    0 275 -314  2
4179500 2403500 12  3  2   0.4  964 170  1.6 6  3.9  96    0    0 275 -313  2
4179500 2403500 12  3  3   0.4  964 160  1.7 6  3.9  96    0    0 276 -313  2
4179500 2403500 12  3  4   0.4  964 291  1.7 7  4.0  96    0    0 282 -311  2
4179500 2403500 12  3  5  -0.6  964 190  1.2 7  3.8  96    0    0 285 -310  2
4179500 2403500 12  3  6  -0.6  964 150  1.7 8  3.7  96    0    0 288 -309  2
4179500 2403500 12  3  7  -1.0  964 150  1.7 7  3.6  96    0    0 288 -310  2
4179500 2403500 12  3  8  -1.4  964 100  2.6 8  3.5  96    0    0 287 -310  2
4179500 2403500 12  3  9  -1.3  964 120  1.9 7  3.5  96   11   34 288 -311  2
4179500 2403500 12  3 10  -1.1  964 130  2.2 8  3.5  96   15   90 288 -314  2
4179500 2403500 12  3 11  -0.3  964  90  2.2 6  3.7  98    2   99 285 -318  2
4179500 2403500 12  3 12  -0.3  963  60  1.5 8  3.8  98    0   90 288 -322  2
4179500 2403500 12  3 13   0.6  963  20  1.7 7  3.8  94    1  108 294 -327  2
4179500 2403500 12  3 14   0.9  963 330  1.6 7  3.9  92    0   88 288 -329  2
4179500 2403500 12  3 15   1.7  963  30  1.5 6  4.0  91    2   78 285 -326  2
4179500 2403500 12  3 16   1.9  963 180  0.9 8  4.1  90    0   29 293 -322  2
4179500 2403500 12  3 17   1.6  964 260  1.0 8  4.1  90    0    2 303 -321  2
4179500 2403500 12  3 18   1.5  964 300  1.3 8  4.0  91    0    0 304 -320  2
4179500 2403500 12  3 19   1.7  964 330  1.7 8  4.1  91    0    0 305 -319  2
4179500 2403500 12  3 20   1.2  965 300  2.3 8  4.1  92    0    0 306 -318  2
4179500 2403500 12  3 21   1.2  966 280  2.8 8  4.0  92    0    0 306 -317  2
4179500 2403500 12  3 22   1.5  967 180  1.5 8  4.0  92    0    0 307 -317  2
4179500 2403500 12  3 23   1.3  967 290  2.3 8  4.0  92    0    0 308 -317  2
4179500 2403500 12  3 24   1.4  967 150  1.2 8  4.1  93    0    0 308 -318  2
4179500 2403500 12  4  1   1.4  968 110  2.6 6  4.1  93    0    0 295 -319  2
4179500 2403500 12  4  2   0.8  967  90  2.1 6  4.0  93    0    0 281 -319  2
4179500 2403500 12  4  3  -0.1  967 100  2.3 5  3.8  94    0    0 271 -319  2
4179500 2403500 12  4  4  -0.4  967  20  1.2 7  3.7  95    0    0 275 -319  2
4179500 2403500 12  4  5  -0.3  968 200  1.1 4  3.7  95    0    0 268 -320  2
4179500 2403500 12  4  6  -0.9  968 310  1.9 6  3.6  95    0    0 259 -320  2
4179500 2403500 12  4  7  -0.8  968  50  1.6 8  3.5  95    0    0 282 -320  2
4179500 2403500 12  4  8  -0.8  969 140  1.6 8  3.6  96    0    0 296 -320  2
4179500 2403500 12  4  9  -0.7  970 130  1.7 7  3.6  96    9   35 289 -320  2
4179500 2403500 12  4 10  -0.8  970 150  1.7 7  3.6  96    6   83 281 -321  2
4179500 2403500 12  4 11  -0.3  971 180  1.6 6  3.7  96    9  128 274 -325  2
4179500 2403500 12  4 12   0.1  971  80  1.5 6  3.8  96   21  169 267 -330  2
4179500 2403500 12  4 13   1.3  971 310  2.0 3  4.0  96   25  179 250 -336  2
4179500 2403500 12  4 14   2.8  971 310  1.2 7  4.4  95    0  101 260 -342  2
4179500 2403500 12  4 15   3.3  972 240  1.4 8  4.6  93    0   51 295 -343  2
4179500 2403500 12  4 16   3.1  973 110  0.9 8  4.5  91    0   27 302 -339  2
4179500 2403500 12  4 17   2.0  972  80  0.9 7  4.4  92    0    1 295 -332  2
4179500 2403500 12  4 18   2.3  973 140  1.0 7  4.3  94    0    0 287 -326  2
4179500 2403500 12  4 19   1.5  974 240  0.9 8  4.3  95    0    0 294 -324  2
4179500 2403500 12  4 20   2.0  975  55  0.7 8  4.3  95    0    0 300 -323  2
4179500 2403500 12  4 21   1.6  975  40  0.9 8  4.3  95    0    0 301 -322  2
4179500 2403500 12  4 22   1.0  976 124  1.9 8  4.1  94    0    0 301 -322  2
4179500 2403500 12  4 23   1.1  976  70  1.6 8  4.0  95    0    0 300 -322  2
4179500 2403500 12  4 24   0.5  977  64  1.1 8  4.0  95    0    0 299 -321  2
4179500 2403500 12  5  1   0.3  977 180  0.6 6  3.8  95    0    0 287 -321  2
4179500 2403500 12  5  2  -0.8  978 290  1.0 7  3.7  95    0    0 278 -320  2
4179500 2403500 12  5  3   0.2  978  43  0.7 6  3.7  95    0    0 278 -320  2
4179500 2403500 12  5  4   0.4  978 120  1.0 4  3.9  96    0    0 265 -320  2
4179500 2403500 12  5  5   0.7  978 133  0.9 6  3.9  96    0    0 266 -320  2
4179500 2403500 12  5  6   0.7  979  60  1.3 6  4.0  96    0    0 278 -320  2
4179500 2403500 12  5  7   1.0  979  53  1.0 8  4.0  96    0    0 289 -321  2
4179500 2403500 12  5  8   1.0  979 131  0.8 8  4.1  96    0    0 299 -321  2
4179500 2403500 12  5  9   1.8  980 150  1.4 8  4.2  96   15   37 299 -321  2
4179500 2403500 12  5 10   1.8  980  60  1.4 7  4.3  96   15   93 296 -322  2
4179500 2403500 12  5 11   2.6  981  60  1.3 8  4.4  96    5  115 296 -328  2
4179500 2403500 12  5 12   3.2  981 130  1.4 8  4.7  96    2  123 302 -335  2
4179500 2403500 12  5 13   4.0  980 180  1.3 6  4.9  96    0  109 296 -339  2
4179500 2403500 12  5 14   4.8  980 103  1.5 8  5.1  95    0   84 299 -340  2
4179500 2403500 12  5 15   4.8  980  50  2.7 8  5.1  92    0   67 308 -338  2
4179500 2403500 12  5 16   3.8  980  50  2.8 8  4.8  89    0   30 306 -334  2
4179500 2403500 12  5 17   3.4  980  60  2.7 7  4.6  90    0    1 301 -329  2
4179500 2403500 12  5 18   3.4  980  80  2.0 7  4.6  92    0    0 297 -327  2
4179500 2403500 12  5 19   3.5  981  40  1.4 6  4.7  92    0    0 295 -328  2
4179500 2403500 12  5 20   3.3  981  80  1.8 6  4.6  92    0    0 292 -328  2
4179500 2403500 12  5 21   2.9  981  70  1.5 3  4.5  92    0    0 278 -328  2
4179500 2403500 12  5 22   2.7  981  20  2.3 8  4.4  92    0    0 286 -328  2
4179500 2403500 12  5 23   2.2  981  50  2.6 8  4.4  93    0    0 307 -329  2
4179500 2403500 12  5 24   1.8  981  50  2.3 8  4.3  95    0    0 307 -329  2
4179500 2403500 12  6  1   1.7  981  80  2.9 8  4.2  94    0    0 307 -330  2
4179500 2403500 12  6  2   1.6  981 100  2.6 8  4.0  92    0    0 306 -330  2
4179500 2403500 12  6  3   1.6  981  90  2.2 8  4.0  90    0    0 306 -330  2
4179500 2403500 12  6  4   1.5  981 120  1.8 8  3.9  89    0    0 307 -331  2
4179500 2403500 12  6  5   1.2  980  90  1.8 8  3.8  89    0    0 307 -331  2
4179500 2403500 12  6  6   1.2  980 100  1.6 8  3.8  89    0    0 308 -331  2
4179500 2403500 12  6  7   0.9  980  60  2.2 8  3.8  90    0    0 307 -331  2
4179500 2403500 12  6  8   0.5  980  60  1.8 8  3.8  91    0    0 306 -331  2
4179500 2403500 12  6  9   0.5  980  30  1.4 8  3.8  92    8   31 307 -331  2
4179500 2403500 12  6 10   0.5  980  70  1.1 8  3.8  94    0   47 307 -333  2
4179500 2403500 12  6 11   0.6  981  40  1.3 8  3.8  94    0   49 308 -337  2
4179500 2403500 12  6 12   0.4  981 340  1.2 8  3.8  94    0   40 308 -342  2
4179500 2403500 12  6 13   0.8  980  48  1.1 8  3.8  93    0   26 309 -345  2
4179500 2403500 12  6 14   0.6  980  70  1.0 8  3.8  92    0   32 310 -346  2
