#1
double	Pel(35040, 2)
1533627900	232
1533628800	232
1533629700	232
1533630600	232
1533631500	232
1533632400	204
1533633300	204
1533634200	204
1533635100	204
1533636000	180
1533636900	180
1533637800	180
1533638700	180
1533639600	176
1533640500	176
1533641400	176
1533642300	176
1533643200	180
1533644100	180
1533645000	180
1533645900	180
1533646800	180
1533647700	180
1533648600	180
1533649500	180
1533650400	236
1533651300	236
1533652200	236
1533653100	236
1533654000	436
1533654900	436
1533655800	436
1533656700	436
1533657600	844
1533658500	844
1533659400	844
1533660300	844
1533661200	832
1533662100	832
1533663000	832
1533663900	832
1533664800	512
1533665700	512
1533666600	512
1533667500	512
1533668400	472
1533669300	472
1533670200	472
1533671100	472
1533672000	436
1533672900	436
1533673800	436
1533674700	436
1533675600	356
1533676500	356
1533677400	356
1533678300	356
1533679200	240
1533680100	240
1533681000	240
1533681900	240
1533682800	232
1533683700	232
1533684600	232
1533685500	232
1533686400	264
1533687300	264
1533688200	264
1533689100	264
1533690000	260
1533690900	260
1533691800	260
1533692700	260
1533693600	224
1533694500	224
1533695400	224
1533696300	224
1533697200	256
1533698100	256
1533699000	256
1533699900	256
1533700800	360
1533701700	360
1533702600	360
1533703500	360
1533704400	476
1533705300	476
1533706200	476
1533707100	476
1533708000	420
1533708900	420
1533709800	420
1533710700	420
1533711600	232
1533712500	232
1533713400	232
1533714300	232
1533715200	232
1533716100	232
1533717000	232
1533717900	232
1533718800	204
1533719700	204
1533720600	204
1533721500	204
1533722400	180
1533723300	180
1533724200	180
1533725100	180
1533726000	176
1533726900	176
1533727800	176
1533728700	176
1533729600	180
1533730500	180
1533731400	180
1533732300	180
1533733200	180
1533734100	180
1533735000	180
1533735900	180
1533736800	236
1533737700	236
1533738600	236
1533739500	236
1533740400	436
1533741300	436
1533742200	436
1533743100	436
1533744000	844
1533744900	844
1533745800	844
1533746700	844
1533747600	832
1533748500	832
1533749400	832
1533750300	832
1533751200	512
1533752100	512
1533753000	512
1533753900	512
1533754800	472
1533755700	472
1533756600	472
1533757500	472
1533758400	436
1533759300	436
1533760200	436
1533761100	436
1533762000	356
1533762900	356
1533763800	356
1533764700	356
1533765600	240
1533766500	240
1533767400	240
1533768300	240
1533769200	232
1533770100	232
1533771000	232
1533771900	232
1533772800	264
1533773700	264
1533774600	264
1533775500	264
1533776400	260
1533777300	260
1533778200	260
1533779100	260
1533780000	224
1533780900	224
1533781800	224
1533782700	224
1533783600	256
1533784500	256
1533785400	256
1533786300	256
1533787200	360
1533788100	360
1533789000	360
1533789900	360
1533790800	476
1533791700	476
1533792600	476
1533793500	476
1533794400	420
1533795300	420
1533796200	420
1533797100	420
1533798000	232
1533798900	232
1533799800	232
1533800700	232
1533801600	232
1533802500	232
1533803400	232
1533804300	232
1533805200	204
1533806100	204
1533807000	204
1533807900	204
1533808800	180
1533809700	180
1533810600	180
1533811500	180
1533812400	176
1533813300	176
1533814200	176
1533815100	176
1533816000	180
1533816900	180
1533817800	180
1533818700	180
1533819600	180
1533820500	180
1533821400	180
1533822300	180
1533823200	236
1533824100	236
1533825000	236
1533825900	236
1533826800	436
1533827700	436
1533828600	436
1533829500	436
1533830400	844
1533831300	844
1533832200	844
1533833100	844
1533834000	832
1533834900	832
1533835800	832
1533836700	832
1533837600	512
1533838500	512
1533839400	512
1533840300	512
1533841200	472
1533842100	472
1533843000	472
1533843900	472
1533844800	436
1533845700	436
1533846600	436
1533847500	436
1533848400	356
1533849300	356
1533850200	356
1533851100	356
1533852000	240
1533852900	240
1533853800	240
1533854700	240
1533855600	232
1533856500	232
1533857400	232
1533858300	232
1533859200	264
1533860100	264
1533861000	264
1533861900	264
1533862800	260
1533863700	260
1533864600	260
1533865500	260
1533866400	224
1533867300	224
1533868200	224
1533869100	224
1533870000	256
1533870900	256
1533871800	256
1533872700	256
1533873600	360
1533874500	360
1533875400	360
1533876300	360
1533877200	476
1533878100	476
1533879000	476
1533879900	476
1533880800	420
1533881700	420
1533882600	420
1533883500	420
1533884400	232
1533885300	232
1533886200	232
1533887100	232
1533888000	232
1533888900	232
1533889800	232
1533890700	232
1533891600	204
1533892500	204
1533893400	204
1533894300	204
1533895200	180
1533896100	180
1533897000	180
1533897900	180
1533898800	176
1533899700	176
1533900600	176
1533901500	176
1533902400	180
1533903300	180
1533904200	180
1533905100	180
1533906000	180
1533906900	180
1533907800	180
1533908700	180
1533909600	236
1533910500	236
1533911400	236
1533912300	236
1533913200	436
1533914100	436
1533915000	436
1533915900	436
1533916800	844
1533917700	844
1533918600	844
1533919500	844
1533920400	832
1533921300	832
1533922200	832
1533923100	832
1533924000	512
1533924900	512
1533925800	512
1533926700	512
1533927600	472
1533928500	472
1533929400	472
1533930300	472
1533931200	436
1533932100	436
1533933000	436
1533933900	436
1533934800	356
1533935700	356
1533936600	356
1533937500	356
1533938400	240
1533939300	240
1533940200	240
1533941100	240
1533942000	232
1533942900	232
1533943800	232
1533944700	232
1533945600	264
1533946500	264
1533947400	264
1533948300	264
1533949200	260
1533950100	260
1533951000	260
1533951900	260
1533952800	224
1533953700	224
1533954600	224
1533955500	224
1533956400	256
1533957300	256
1533958200	256
1533959100	256
1533960000	360
1533960900	360
1533961800	360
1533962700	360
1533963600	476
1533964500	476
1533965400	476
1533966300	476
1533967200	420
1533968100	420
1533969000	420
1533969900	420
1533970800	232
1533971700	232
1533972600	232
1533973500	232
1533974400	232
1533975300	232
1533976200	232
1533977100	232
1533978000	204
1533978900	204
1533979800	204
1533980700	204
1533981600	180
1533982500	180
1533983400	180
1533984300	180
1533985200	176
1533986100	176
1533987000	176
1533987900	176
1533988800	180
1533989700	180
1533990600	180
1533991500	180
1533992400	180
1533993300	180
1533994200	180
1533995100	180
1533996000	236
1533996900	236
1533997800	236
1533998700	236
1533999600	436
1534000500	436
1534001400	436
1534002300	436
1534003200	844
1534004100	844
1534005000	844
1534005900	844
1534006800	832
1534007700	832
1534008600	832
1534009500	832
1534010400	512
1534011300	512
1534012200	512
1534013100	512
1534014000	472
1534014900	472
1534015800	472
1534016700	472
1534017600	436
1534018500	436
1534019400	436
1534020300	436
1534021200	356
1534022100	356
1534023000	356
1534023900	356
1534024800	240
1534025700	240
1534026600	240
1534027500	240
1534028400	232
1534029300	232
1534030200	232
1534031100	232
1534032000	264
1534032900	264
1534033800	264
1534034700	264
1534035600	260
1534036500	260
1534037400	260
1534038300	260
1534039200	224
1534040100	224
1534041000	224
1534041900	224
1534042800	256
1534043700	256
1534044600	256
1534045500	256
1534046400	360
1534047300	360
1534048200	360
1534049100	360
1534050000	476
1534050900	476
1534051800	476
1534052700	476
1534053600	420
1534054500	420
1534055400	420
1534056300	420
1534057200	232
1534058100	232
1534059000	232
1534059900	232
1534060800	232
1534061700	232
1534062600	232
1534063500	232
1534064400	204
1534065300	204
1534066200	204
1534067100	204
1534068000	180
1534068900	180
1534069800	180
1534070700	180
1534071600	176
1534072500	176
1534073400	176
1534074300	176
1534075200	180
1534076100	180
1534077000	180
1534077900	180
1534078800	180
1534079700	180
1534080600	180
1534081500	180
1534082400	236
1534083300	236
1534084200	236
1534085100	236
1534086000	436
1534086900	436
1534087800	436
1534088700	436
1534089600	844
1534090500	844
1534091400	844
1534092300	844
1534093200	832
1534094100	832
1534095000	832
1534095900	832
1534096800	512
1534097700	512
1534098600	512
1534099500	512
1534100400	472
1534101300	472
1534102200	472
1534103100	472
1534104000	436
1534104900	436
1534105800	436
1534106700	436
1534107600	356
1534108500	356
1534109400	356
1534110300	356
1534111200	240
1534112100	240
1534113000	240
1534113900	240
1534114800	232
1534115700	232
1534116600	232
1534117500	232
1534118400	264
1534119300	264
1534120200	264
1534121100	264
1534122000	260
1534122900	260
1534123800	260
1534124700	260
1534125600	224
1534126500	224
1534127400	224
1534128300	224
1534129200	256
1534130100	256
1534131000	256
1534131900	256
1534132800	360
1534133700	360
1534134600	360
1534135500	360
1534136400	476
1534137300	476
1534138200	476
1534139100	476
1534140000	420
1534140900	420
1534141800	420
1534142700	420
1534143600	232
1534144500	232
1534145400	232
1534146300	232
1534147200	232
1534148100	232
1534149000	232
1534149900	232
1534150800	204
1534151700	204
1534152600	204
1534153500	204
1534154400	180
1534155300	180
1534156200	180
1534157100	180
1534158000	176
1534158900	176
1534159800	176
1534160700	176
1534161600	180
1534162500	180
1534163400	180
1534164300	180
1534165200	180
1534166100	180
1534167000	180
1534167900	180
1534168800	236
1534169700	236
1534170600	236
1534171500	236
1534172400	436
1534173300	436
1534174200	436
1534175100	436
1534176000	844
1534176900	844
1534177800	844
1534178700	844
1534179600	832
1534180500	832
1534181400	832
1534182300	832
1534183200	512
1534184100	512
1534185000	512
1534185900	512
1534186800	472
1534187700	472
1534188600	472
1534189500	472
1534190400	436
1534191300	436
1534192200	436
1534193100	436
1534194000	356
1534194900	356
1534195800	356
1534196700	356
1534197600	240
1534198500	240
1534199400	240
1534200300	240
1534201200	232
1534202100	232
1534203000	232
1534203900	232
1534204800	264
1534205700	264
1534206600	264
1534207500	264
1534208400	260
1534209300	260
1534210200	260
1534211100	260
1534212000	224
1534212900	224
1534213800	224
1534214700	224
1534215600	256
1534216500	256
1534217400	256
1534218300	256
1534219200	360
1534220100	360
1534221000	360
1534221900	360
1534222800	476
1534223700	476
1534224600	476
1534225500	476
1534226400	420
1534227300	420
1534228200	420
1534229100	420
1534230000	232
1534230900	232
1534231800	232
1534232700	232
1534233600	232
1534234500	232
1534235400	232
1534236300	232
1534237200	204
1534238100	204
1534239000	204
1534239900	204
1534240800	180
1534241700	180
1534242600	180
1534243500	180
1534244400	176
1534245300	176
1534246200	176
1534247100	176
1534248000	180
1534248900	180
1534249800	180
1534250700	180
1534251600	180
1534252500	180
1534253400	180
1534254300	180
1534255200	236
1534256100	236
1534257000	236
1534257900	236
1534258800	436
1534259700	436
1534260600	436
1534261500	436
1534262400	844
1534263300	844
1534264200	844
1534265100	844
1534266000	832
1534266900	832
1534267800	832
1534268700	832
1534269600	512
1534270500	512
1534271400	512
1534272300	512
1534273200	472
1534274100	472
1534275000	472
1534275900	472
1534276800	436
1534277700	436
1534278600	436
1534279500	436
1534280400	356
1534281300	356
1534282200	356
1534283100	356
1534284000	240
1534284900	240
1534285800	240
1534286700	240
1534287600	232
1534288500	232
1534289400	232
1534290300	232
1534291200	264
1534292100	264
1534293000	264
1534293900	264
1534294800	260
1534295700	260
1534296600	260
1534297500	260
1534298400	224
1534299300	224
1534300200	224
1534301100	224
1534302000	256
1534302900	256
1534303800	256
1534304700	256
1534305600	360
1534306500	360
1534307400	360
1534308300	360
1534309200	476
1534310100	476
1534311000	476
1534311900	476
1534312800	420
1534313700	420
1534314600	420
1534315500	420
1534316400	232
1534317300	232
1534318200	232
1534319100	232
1534320000	232
1534320900	232
1534321800	232
1534322700	232
1534323600	204
1534324500	204
1534325400	204
1534326300	204
1534327200	180
1534328100	180
1534329000	180
1534329900	180
1534330800	176
1534331700	176
1534332600	176
1534333500	176
1534334400	180
1534335300	180
1534336200	180
1534337100	180
1534338000	180
1534338900	180
1534339800	180
1534340700	180
1534341600	236
1534342500	236
1534343400	236
1534344300	236
1534345200	436
1534346100	436
1534347000	436
1534347900	436
1534348800	844
1534349700	844
1534350600	844
1534351500	844
1534352400	832
1534353300	832
1534354200	832
1534355100	832
1534356000	512
1534356900	512
1534357800	512
1534358700	512
1534359600	472
1534360500	472
1534361400	472
1534362300	472
1534363200	436
1534364100	436
1534365000	436
1534365900	436
1534366800	356
1534367700	356
1534368600	356
1534369500	356
1534370400	240
1534371300	240
1534372200	240
1534373100	240
1534374000	232
1534374900	232
1534375800	232
1534376700	232
1534377600	264
1534378500	264
1534379400	264
1534380300	264
1534381200	260
1534382100	260
1534383000	260
1534383900	260
1534384800	224
1534385700	224
1534386600	224
1534387500	224
1534388400	256
1534389300	256
1534390200	256
1534391100	256
1534392000	360
1534392900	360
1534393800	360
1534394700	360
1534395600	476
1534396500	476
1534397400	476
1534398300	476
1534399200	420
1534400100	420
1534401000	420
1534401900	420
1534402800	232
1534403700	232
1534404600	232
1534405500	232
1534406400	232
1534407300	232
1534408200	232
1534409100	232
1534410000	204
1534410900	204
1534411800	204
1534412700	204
1534413600	180
1534414500	180
1534415400	180
1534416300	180
1534417200	176
1534418100	176
1534419000	176
1534419900	176
1534420800	180
1534421700	180
1534422600	180
1534423500	180
1534424400	180
1534425300	180
1534426200	180
1534427100	180
1534428000	236
1534428900	236
1534429800	236
1534430700	236
1534431600	436
1534432500	436
1534433400	436
1534434300	436
1534435200	844
1534436100	844
1534437000	844
1534437900	844
1534438800	832
1534439700	832
1534440600	832
1534441500	832
1534442400	512
1534443300	512
1534444200	512
1534445100	512
1534446000	472
1534446900	472
1534447800	472
1534448700	472
1534449600	436
1534450500	436
1534451400	436
1534452300	436
1534453200	356
1534454100	356
1534455000	356
1534455900	356
1534456800	240
1534457700	240
1534458600	240
1534459500	240
1534460400	232
1534461300	232
1534462200	232
1534463100	232
1534464000	264
1534464900	264
1534465800	264
1534466700	264
1534467600	260
1534468500	260
1534469400	260
1534470300	260
1534471200	224
1534472100	224
1534473000	224
1534473900	224
1534474800	256
1534475700	256
1534476600	256
1534477500	256
1534478400	360
1534479300	360
1534480200	360
1534481100	360
1534482000	476
1534482900	476
1534483800	476
1534484700	476
1534485600	420
1534486500	420
1534487400	420
1534488300	420
1534489200	232
1534490100	232
1534491000	232
1534491900	232
1534492800	232
1534493700	232
1534494600	232
1534495500	232
1534496400	204
1534497300	204
1534498200	204
1534499100	204
1534500000	180
1534500900	180
1534501800	180
1534502700	180
1534503600	176
1534504500	176
1534505400	176
1534506300	176
1534507200	180
1534508100	180
1534509000	180
1534509900	180
1534510800	180
1534511700	180
1534512600	180
1534513500	180
1534514400	236
1534515300	236
1534516200	236
1534517100	236
1534518000	436
1534518900	436
1534519800	436
1534520700	436
1534521600	844
1534522500	844
1534523400	844
1534524300	844
1534525200	832
1534526100	832
1534527000	832
1534527900	832
1534528800	512
1534529700	512
